region,state,semana_ref,chuva_media_semanal,temperatura_media,umidade_media,vento_medio,pressao_media,radiacao_media
NE,PB,2017-07-17,35.749996,22.563097,77.104164,2.7615325,977.67865,1056.4688
NE,PB,2017-07-24,43.525005,22.498213,73.51339,3.54442,977.84515,1161.0529
NE,PB,2017-07-31,7.075001,23.598509,70.47414,2.9739583,977.1838,1497.0651
NE,PB,2017-08-07,1.2500001,24.180653,65.046364,3.2680058,976.503,1621.5402
NE,PB,2017-08-14,9.724998,23.93095,68.22768,2.9032738,975.10425,1625.2449
NE,PB,2017-08-21,4.9,24.05387,67.66518,3.4215777,976.064,1646.2252
NE,PB,2017-08-28,1.1750001,24.558447,62.71495,3.5376663,977.0743,1789.4094
NE,PB,2017-09-04,13.975004,24.318974,64.91741,3.6927085,976.0855,1655.0507
NE,PB,2017-09-11,7.549999,24.115084,65.55921,3.9179459,976.9069,1566.0398
NE,PB,2017-09-18,3.35,24.477753,62.627758,3.8657,976.52826,1645.036
NE,PB,2017-09-25,1.0749999,25.005728,62.316967,3.9041662,974.6667,1627.2091
NE,PB,2017-10-02,0.775,25.551115,60.516365,4.0519347,974.55273,1882.1133
NE,PB,2017-10-09,3.575,25.608702,61.424107,3.6133184,973.9211,1699.8815
NE,PB,2017-10-16,7.8499994,25.81844,62.201206,4.143432,975.6087,1513.0647
NE,PB,2017-10-23,6.225,25.897839,64.47135,3.893899,973.5209,1518.8809
NE,PB,2017-10-30,0.22222225,27.014362,58.240887,3.700882,973.5892,1778.1265
NE,PB,2017-11-06,1.0,26.722223,58.504562,3.410449,972.24805,1715.4736
NE,PB,2017-11-13,0.53333336,26.64193,58.44758,3.5943782,972.87836,1657.6229
NE,PB,2017-11-20,0.5777778,27.118793,57.345024,3.5485873,973.47644,1751.1428
NE,PB,2017-11-27,1.2888888,27.05509,58.25619,3.4632807,973.4092,1729.7573
NE,PB,2017-12-04,0.022222223,27.97837,56.905598,3.184123,972.3235,1736.3405
NE,PB,2017-12-11,0.6000001,28.119207,54.343113,3.4449582,973.73883,1743.1884
NE,PB,2017-12-18,3.7555559,27.800056,57.15538,3.2809894,973.7405,1487.3108
NE,PB,2017-12-25,0.06666667,28.60063,54.63343,3.2486963,973.12134,1859.0464
NE,PB,2018-01-01,4.133333,28.26395,55.179962,2.8716729,973.8548,1798.5914
NE,PB,2018-01-08,7.177778,27.634922,58.8643,3.0731246,974.4605,1554.4347
NE,PB,2018-01-15,10.288889,27.363358,59.2664,3.2279634,974.4387,1607.9283
NE,PB,2018-01-22,26.155556,26.916042,62.17146,2.6129615,967.7041,1569.7505
NE,PB,2018-01-29,0.17777778,27.735647,59.413185,3.0780869,970.3503,1832.5626
NE,PB,2018-02-05,16.288889,27.485098,62.336933,2.5925648,971.7377,1661.4248
NE,PB,2018-02-12,29.066664,25.457148,76.09874,2.1558862,972.79034,1373.7971
NE,PB,2018-02-19,32.199997,25.930826,73.37495,2.0386076,971.81744,1752.509
NE,PB,2018-02-26,24.044443,25.713018,74.983376,2.214037,973.3203,1711.9199
NE,PB,2018-03-05,2.0222223,26.785582,70.21149,2.0165982,972.50165,1721.835
NE,PB,2018-03-12,1.1111112,26.796041,67.083244,2.1733508,972.4759,1726.9186
NE,PB,2018-03-19,4.5555553,26.662796,67.511444,2.468476,971.94366,1588.8646
NE,PB,2018-03-26,24.0,25.140903,77.44704,1.9354744,968.589,1331.4681
NE,PB,2018-04-02,45.06667,25.427485,78.85067,1.7754871,972.80334,1391.8318
NE,PB,2018-04-09,74.26666,24.385044,81.35608,1.5314733,975.1428,1225.9604
NE,PB,2018-04-16,31.97778,24.709822,79.82778,1.6897323,976.0156,1300.0637
NE,PB,2018-04-23,34.8,24.561163,77.81994,1.8718005,975.90924,1339.4166
NE,PB,2018-04-30,40.11111,24.191816,79.01116,1.9161459,976.0759,1212.0856
NE,PB,2018-05-07,12.555555,24.587908,76.08663,1.8843286,975.18915,1301.0667
NE,PB,2018-05-14,30.66667,24.337437,77.67593,1.8948413,974.4703,1336.592
NE,PB,2018-05-21,4.8222218,24.645847,70.97006,2.23279,975.4976,1409.0553
NE,PB,2018-05-28,14.577779,24.1375,72.93056,2.1485448,975.7539,1266.3481
NE,PB,2018-06-04,17.555555,24.351519,72.442375,2.234127,976.56555,1261.0671
NE,PB,2018-06-11,6.4444447,23.998543,68.685196,2.3054044,977.574,1284.3318
NE,PB,2018-06-18,2.3555555,23.851784,66.310844,2.6351936,977.9537,1327.3027
NE,PB,2018-06-25,2.022222,23.697948,65.61534,2.3235118,975.49207,1383.3828
NE,PB,2018-07-02,7.600001,24.306152,67.734886,2.5857887,975.7673,1255.0348
NE,PB,2018-07-09,17.599998,23.926653,65.97223,2.2669234,977.6851,1282.5546
NE,PB,2018-07-16,2.1111112,23.847752,61.77263,2.756771,977.0774,1368.3252
NE,PB,2018-07-23,3.0666668,24.322618,62.747295,3.0601459,978.0232,1354.3359
NE,PB,2018-07-30,2.3555555,24.707277,63.917324,2.544841,976.1899,1466.3835
NE,PB,2018-08-06,5.133333,25.054167,62.86997,2.5152118,977.5113,1570.4847
NE,PB,2018-08-13,0.24444444,25.27401,60.555893,3.1097224,977.89954,1553.4751
NE,PB,2018-08-20,3.088889,24.932014,59.688503,3.2003307,977.70105,1591.6738
NE,PB,2018-08-27,9.644444,24.623215,59.651287,3.0988758,976.4385,1607.7703
NE,PB,2018-09-03,1.0,25.25205,59.395527,3.11627,975.3545,1650.6727
NE,PB,2018-09-10,1.7333333,25.300066,58.906487,3.2727516,975.51843,1629.5867
NE,PB,2018-09-17,1.9777777,25.730488,60.806675,3.3606486,974.99274,1641.7068
NE,PB,2018-09-24,1.4666667,26.458065,58.679348,3.3326058,974.547,1747.2296
NE,PB,2018-10-01,2.1555557,26.438955,58.20731,3.1345901,974.71027,1697.6166
NE,PB,2018-10-08,0.08888889,26.470572,57.40053,3.4232802,974.92456,1772.8527
NE,PB,2018-10-15,1.0666667,26.823019,59.925014,2.851653,972.801,1692.7394
NE,PB,2018-10-22,0.044444446,27.221031,56.015636,3.1753306,973.72546,1885.988
NE,PB,2018-10-29,0.17777778,27.350784,57.47891,3.306587,973.65497,1794.2173
NE,PB,2018-11-05,0.22222222,27.57983,55.69989,3.5515966,972.90845,1829.896
NE,PB,2018-11-12,0.022222223,27.53252,54.93213,3.6134868,973.6145,1844.2053
NE,PB,2018-11-19,3.8000002,27.216532,58.87283,3.6750002,973.84656,1627.1514
NE,PB,2018-11-26,15.68889,26.918386,62.705025,3.0172622,972.3605,1541.9976
NE,PB,2018-12-03,15.155557,27.49392,62.435844,2.3754468,972.98364,1575.4352
NE,PB,2018-12-10,10.4,26.261572,61.431683,3.1053574,976.2712,1637.6007
NE,PB,2018-12-17,8.933333,26.291668,63.93219,2.7084515,974.5753,1578.635
NE,PB,2018-12-24,7.9333334,26.58651,62.019062,2.5878973,973.37305,1761.0077
NE,PB,2018-12-31,4.1555552,27.366074,59.893867,3.0728178,974.68524,1623.5278
NE,PB,2019-01-07,18.222221,26.432076,64.335976,2.334193,973.8605,1453.9373
NE,PB,2019-01-14,13.2,26.921297,65.94511,2.426913,974.65344,1631.6226
NE,PB,2019-01-21,9.044445,26.935472,62.36851,2.7020934,974.8665,1722.4353
NE,PB,2019-01-28,14.377777,26.703188,64.74783,2.4266946,974.13226,1666.3658
NE,PB,2019-02-04,36.68889,25.989557,72.95961,2.3639557,971.2906,1491.8745
NE,PB,2019-02-11,49.622215,25.947802,73.825874,1.8823657,972.4708,1308.0966
NE,PB,2019-02-18,16.844444,26.64997,73.67569,1.7968125,973.7563,1659.1698
NE,PB,2019-02-25,11.666667,26.201263,73.47845,1.8875269,974.2426,1499.7701
NE,PB,2019-03-04,7.6666665,26.70382,68.37521,2.3992424,974.7478,1734.2915
NE,PB,2019-03-11,19.622223,26.860725,70.13095,2.1067793,973.3889,1553.744
NE,PB,2019-03-18,23.177776,26.985142,72.70726,1.5137246,973.001,1565.4089
NE,PB,2019-03-25,76.04444,26.059618,75.95198,1.7780885,973.9592,1415.2662
NE,PB,2019-04-01,38.599995,25.991783,77.98886,1.6848586,973.9619,1544.8706
NE,PB,2019-04-08,16.711111,26.234383,75.1908,1.7977265,973.691,1596.3079
NE,PB,2019-04-15,14.755558,26.537483,73.20296,1.5364995,973.47015,1684.5079
NE,PB,2019-04-22,13.955555,26.174824,74.07225,1.9580331,974.19855,1518.7253
NE,PB,2019-04-29,10.755555,26.156353,71.792274,2.0687382,974.2119,1621.5016
NE,PB,2019-05-06,26.68889,25.749952,73.66507,1.8305556,973.87445,1354.2257
NE,PB,2019-05-13,30.733334,25.788124,75.811386,1.5774717,974.1716,1353.2164
NE,PB,2019-05-20,13.31111,25.600796,76.68717,1.8545388,974.28296,1341.5447
NE,PB,2019-05-27,9.088889,25.292856,73.89682,2.0064816,974.7473,1361.4912
NE,PB,2019-06-03,0.8000001,25.198353,66.68849,2.0886126,976.2385,1472.7021
NE,PB,2019-06-10,81.977776,24.455587,74.48285,2.3023086,976.66626,818.64
NE,PB,2019-06-17,25.066668,23.923538,74.86136,2.1943026,978.1614,1155.0873
NE,PB,2019-06-24,18.022223,23.98718,73.95911,2.1882164,976.27124,1167.4808
NE,PB,2019-07-01,15.777776,24.801966,73.50839,2.0096102,975.69226,1273.3337
NE,PB,2019-07-08,11.088889,24.086905,74.10847,2.1738095,976.94055,1123.1278
NE,PB,2019-07-15,23.822224,23.463589,73.12613,2.2868872,977.2769,1164.584
NE,PB,2019-07-22,55.444447,22.840073,80.65235,2.3811285,977.44727,901.43115
NE,PB,2019-07-29,13.733334,23.653347,73.841034,2.345113,977.05396,1236.8942
NE,PB,2019-08-05,8.555555,23.610365,69.0751,3.0546227,979.60187,1340.445
NE,PB,2019-08-12,11.111114,23.749302,72.95429,2.6781797,977.898,1159.5051
NE,PB,2019-08-19,4.9777775,24.317858,67.47685,2.7213624,978.2183,1371.2161
NE,PB,2019-08-26,3.5999997,24.105202,66.53204,2.7652655,977.6105,1367.1326
NE,PB,2019-09-02,4.711111,24.95377,67.80052,3.137262,977.3442,1337.9056
NE,PB,2019-09-09,1.511111,25.700298,61.939735,2.9843006,979.2671,1510.5355
NE,PB,2019-09-16,5.266667,25.523443,63.564304,3.1080413,975.2415,1579.8756
NE,PB,2019-09-23,1.777778,26.344938,60.276783,2.9554315,978.9605,1662.2667
NE,PB,2019-09-30,0.06666667,26.619122,58.70015,3.1648068,977.0871,1641.0725
NE,PB,2019-10-07,1.8444443,26.506432,58.65175,3.6760108,977.55225,1646.1879
NE,PB,2019-10-14,8.111111,26.605724,61.01897,2.951488,977.4115,1558.2172
NE,PB,2019-10-21,1.4666667,27.199923,59.459072,2.9037948,976.5439,1698.9899
NE,PB,2019-10-28,0.26666668,26.97222,55.079613,3.037822,976.35986,1807.6406
NE,PB,2019-11-04,0.08888889,27.577085,56.82366,3.1773813,975.67413,1699.3057
NE,PB,2019-11-11,0.044444446,27.73355,55.200966,2.8378441,974.61487,1708.8145
NE,PB,2019-11-18,0.06666667,27.766603,55.49904,2.8820648,969.7582,1690.6646
NE,PB,2019-11-25,0.2888889,27.949411,57.274418,2.9138184,970.0228,1756.278
NE,PB,2019-12-02,1.4222221,28.134964,55.97233,2.842783,969.9434,1797.2019
NE,PB,2019-12-09,2.0666666,27.770832,56.69494,3.0941966,969.63544,1702.5752
NE,PB,2019-12-16,1.1777778,27.475296,58.459076,3.598363,970.44196,1592.9481
NE,PB,2019-12-23,0.022222223,27.9871,55.605656,3.2718005,969.8497,1664.1112
NE,PB,2019-12-30,19.777779,26.797949,67.495026,2.3698306,969.88,1275.4622
NE,PB,2020-01-06,5.4888887,27.218693,65.5311,2.40135,970.6198,1516.6626
NE,PB,2020-01-13,2.0666666,27.680262,61.26202,2.585988,970.75214,1648.7954
NE,PB,2020-01-20,10.444445,27.135347,69.44178,2.2613575,969.753,1342.0044
NE,PB,2020-01-27,13.422222,27.556221,66.93697,2.0969563,971.34845,1513.1207
NE,PB,2020-02-03,13.177778,26.987722,71.57068,2.008259,971.1719,1600.6602
NE,PB,2020-02-10,5.622222,27.123363,69.08333,2.1605904,970.7173,1433.6385
NE,PB,2020-02-17,27.177776,26.64498,73.03826,2.0996594,968.8045,1400.6143
NE,PB,2020-02-24,36.022224,27.251192,72.184525,2.0669215,969.2874,1564.6041
NE,PB,2020-03-02,27.377779,26.633291,77.00572,1.5065519,970.62604,1438.8813
NE,PB,2020-03-09,29.888885,26.252789,76.53032,1.746106,970.1902,1440.6132
NE,PB,2020-03-16,58.77777,26.007305,78.6464,1.334113,970.6248,1458.1982
NE,PB,2020-03-23,39.844448,25.956474,79.083336,1.3352894,970.2984,1503.6624
NE,PB,2020-03-30,36.066666,25.885118,81.38095,1.7435372,970.1577,1556.895
NE,PB,2020-04-06,4.2444444,26.823565,74.85924,1.8715986,970.72546,1547.1705
NE,PB,2020-04-13,24.155556,25.969728,76.96514,1.4738096,970.17267,1430.5538
NE,PB,2020-04-20,65.26666,25.017859,82.03826,1.4291668,970.08923,1169.7893
NE,PB,2020-04-27,6.866667,25.261637,77.92814,1.714141,971.42236,1286.1456
NE,PB,2020-05-04,2.3333333,24.92837,73.91468,2.2172616,964.43646,1289.6683
NE,PB,2020-05-11,31.977776,25.04835,79.14027,1.8267044,970.9076,1076.242
NE,PB,2020-05-18,46.15556,24.664885,82.69048,1.7635206,971.8146,1081.2092
NE,PB,2020-05-25,24.711115,24.55463,82.02168,1.2353743,971.2543,1073.1228
NE,PB,2020-06-01,18.488888,24.57152,79.366646,1.5945232,972.3009,1154.8585
NE,PB,2020-06-08,20.777779,23.9392,79.68537,1.7522957,971.608,1159.1279
NE,PB,2020-06-15,18.91111,23.292477,80.26042,2.2573764,972.5614,1015.37555
NE,PB,2020-06-22,3.666667,23.331432,74.480125,2.0027676,970.93317,1168.0006
NE,PB,2020-06-29,10.088889,23.564655,74.025536,1.8445396,970.95953,1234.6534
NE,PB,2020-07-06,13.644446,23.740051,73.6046,2.0040817,971.49316,1116.0878
NE,PB,2020-07-13,19.866665,23.410427,71.81579,2.2685897,972.633,1160.011
NE,PB,2020-07-20,7.4222226,23.140944,69.09248,2.3614156,971.9523,1205.0023
NE,PB,2020-07-27,7.5555553,23.305294,71.24812,2.5736542,973.1182,1173.3536
NE,PB,2020-08-03,1.8666666,23.464886,64.93707,3.1107142,974.7398,1301.4991
NE,PB,2020-08-10,2.1333334,23.830997,65.645805,2.7065785,971.3769,1378.6117
NE,PB,2020-08-17,0.5555556,24.82483,62.6216,2.6113946,970.92084,1388.8522
NE,PB,2020-08-24,0.22222222,24.781757,61.90359,2.826971,971.21277,1454.6671
NE,PB,2020-08-31,6.244445,24.217241,64.765434,3.0641816,972.1943,1433.0834
NE,PB,2020-09-07,3.8666666,24.459822,60.1002,3.30377,965.2054,1496.183
NE,PB,2020-09-14,2.8888888,24.895962,63.530186,2.804507,971.71936,1386.6478
NE,PB,2020-09-21,3.377778,25.72058,61.58078,2.845408,971.74066,1468.2166
NE,PB,2020-09-28,2.0,26.138178,60.900513,3.0909867,969.88007,1734.5436
NE,PB,2020-10-05,0.15555556,26.604254,61.0034,2.818708,970.7253,1602.8773
NE,PB,2020-10-12,1.0444444,26.377361,60.553005,3.1257842,970.0837,1818.9238
NE,PB,2020-10-19,0.8444444,26.569841,59.489086,3.3215277,963.58734,1391.7257
NE,PB,2020-10-26,2.1333334,26.783136,61.381947,2.9688494,961.8681,1401.2208
NE,PB,2020-11-02,7.466669,26.683334,64.46528,2.898115,962.94745,1524.5269
NE,PB,2020-11-09,6.333334,26.349703,63.52976,3.3028767,963.2947,1431.1146
NE,PB,2020-11-16,0.79999995,26.84978,64.08739,2.5619702,968.14954,1366.3197
NE,PB,2020-11-23,3.8444448,26.16071,62.64541,2.8104653,970.01697,1384.6521
NE,PB,2020-11-30,3.311111,26.835546,62.60714,2.9793365,970.057,1611.1652
NE,PB,2020-12-07,1.2444444,26.486399,61.826294,3.009837,970.4749,1406.9135
NE,PB,2020-12-14,0.64444447,26.810022,61.51488,3.0858135,962.31757,1593.4922
NE,PB,2020-12-21,1.2222223,26.49934,61.596188,3.0845609,968.4961,1481.5176
NE,PB,2020-12-28,1.511111,26.988346,61.09609,2.662585,968.71686,1587.1637
NE,PB,2021-01-04,0.022222223,27.264154,60.794746,2.7247105,968.8375,1625.2806
NE,PB,2021-01-11,1.1555552,26.673544,62.406902,2.4956741,961.9465,1443.5693
NE,PB,2021-01-18,5.5777783,26.590025,63.153057,2.7660096,969.12213,1380.8276
NE,PB,2021-01-25,2.9333334,26.651196,65.23979,2.6173472,968.8648,1342.4601
NE,PB,2021-02-01,0.0,27.098505,60.927265,2.8034682,969.22906,1615.8975
NE,PB,2021-02-08,5.5555553,26.483828,67.499016,2.017361,961.99005,1252.9728
NE,PB,2021-02-15,13.311111,25.739523,72.32857,1.7769047,961.6548,1451.1451
NE,PB,2021-02-22,43.44444,25.373877,76.2152,1.7566494,968.64014,1361.3834
NE,PB,2021-03-01,16.044447,25.471428,76.08929,1.8945438,969.0655,1340.4607
NE,PB,2021-03-08,1.7777776,26.34198,69.601875,1.904786,969.1746,1606.3685
NE,PB,2021-03-15,9.822223,26.149805,68.922615,1.6563493,969.36304,1477.0782
NE,PB,2021-03-22,17.622221,25.207901,76.244705,1.4155,962.1991,1218.6027
NE,PB,2021-03-29,6.066667,26.051626,74.878975,1.4620167,968.7995,1478.3608
NE,PB,2021-04-05,13.666667,26.171501,70.23018,2.044191,969.5886,1541.9755
NE,PB,2021-04-12,21.755554,25.22408,78.976906,1.3268887,962.4139,1442.8464
NE,PB,2021-04-19,4.0222225,25.693085,76.39275,1.1372774,962.3613,1566.6699
NE,PB,2021-04-26,9.488889,24.553957,78.935425,1.6520835,956.91455,1256.8794
NE,PE,2014-12-29,2.1333334,26.35173,60.38672,2.7131884,965.5983,1830.5013
NE,PE,2015-01-05,1.1833333,26.214104,60.429134,3.1623847,966.86053,1712.4406
NE,PE,2015-01-12,0.8499999,26.681551,57.165585,3.2660177,966.4709,1918.8163
NE,PE,2015-01-19,4.0333333,26.60874,59.06749,2.9473658,965.41986,1687.0245
NE,PE,2015-01-26,1.0166665,26.766016,58.618202,2.856169,965.50916,1856.7281
NE,PE,2015-02-02,9.8166685,26.571968,61.05458,2.5930116,964.9512,1613.1548
NE,PE,2015-02-09,6.85,27.46222,56.31099,3.3313572,965.8391,1757.0518
NE,PE,2015-02-16,10.283334,26.3346,64.110634,2.861159,964.3509,1543.7052
NE,PE,2015-02-23,13.849999,26.617018,64.74331,2.5331104,964.51935,1743.0028
NE,PE,2015-03-02,18.633333,26.2788,64.92061,2.77446,964.1963,1641.0541
NE,PE,2015-03-09,7.15,27.066542,60.934265,2.8590462,963.6247,1855.5693
NE,PE,2015-03-16,18.433332,26.826612,63.135876,2.7320235,963.75507,1596.1978
NE,PE,2015-03-23,5.1499996,26.716248,64.76482,2.3221729,966.1435,1769.2114
NE,PE,2015-03-30,3.116667,26.82692,60.72935,2.3569224,964.19135,1806.6914
NE,PE,2015-04-06,11.433333,26.825195,65.86649,2.5348146,964.5372,1602.9902
NE,PE,2015-04-13,0.36666667,27.117332,60.05365,2.635257,965.0744,1807.8763
NE,PE,2015-04-20,10.366668,26.837908,64.9972,2.2929757,965.13995,1617.2349
NE,PE,2015-04-27,4.0666666,26.82035,59.742294,2.588025,964.4091,1588.5677
NE,PE,2015-05-04,5.633333,26.42923,64.67271,2.5195124,965.8169,1542.691
NE,PE,2015-05-11,3.9999998,25.701986,63.27319,2.6896327,966.16864,1547.7299
NE,PE,2015-05-18,7.7166677,25.053574,71.42602,2.781845,967.24414,1287.489
NE,PE,2015-05-25,17.766665,25.146395,69.97336,2.6139286,965.95953,1325.7491
NE,PE,2015-06-01,21.033335,24.254929,73.51334,2.77685,967.0114,1223.1228
NE,PE,2015-06-08,9.900002,24.464064,69.66951,2.6630235,966.89435,1392.5597
NE,PE,2015-06-15,9.1,24.340248,68.75666,3.068702,971.9916,1372.8159
NE,PE,2015-06-22,32.249996,23.3677,74.75859,3.1486304,974.4428,1112.1089
NE,PE,2015-06-29,50.08333,23.744263,78.73597,2.8445616,971.95404,1066.1556
NE,PE,2015-07-06,7.7000003,23.952307,72.217155,2.752392,972.17615,1414.2153
NE,PE,2015-07-13,19.66667,23.100153,71.17184,3.594649,968.88916,1279.2944
NE,PE,2015-07-20,22.866669,22.6552,75.07193,2.7447913,968.8713,1251.6068
NE,PE,2015-07-27,27.699999,22.646128,73.163,3.2249374,968.7613,1325.7482
NE,PE,2015-08-03,2.5666668,22.94504,66.639,2.9374008,968.7173,1558.141
NE,PE,2015-08-10,15.133335,22.409271,71.10367,3.6255457,969.4592,1343.9832
NE,PE,2015-08-17,5.216667,23.831545,66.08606,2.9962797,967.4118,1623.9362
NE,PE,2015-08-24,1.65,24.560118,61.404266,2.893799,967.69794,1688.7408
NE,PE,2015-08-31,7.4166665,24.754961,60.44841,2.551587,967.7961,1732.4261
NE,PE,2015-09-07,1.2500001,25.26676,57.808872,2.7876894,966.5329,1755.2964
NE,PE,2015-09-14,4.9666667,24.992647,61.474503,3.075043,967.86597,1649.0117
NE,PE,2015-09-21,0.25,25.809275,56.904068,3.077378,966.8559,1858.702
NE,PE,2015-09-28,0.016666668,26.136871,54.571728,3.076718,965.51294,1887.598
NE,PE,2015-10-05,1.5333332,26.207,56.64731,3.2855403,966.59595,1710.4286
NE,PE,2015-10-12,3.2666664,25.55217,59.75765,3.443843,967.4135,1665.292
NE,PE,2015-10-19,0.0,27.07247,53.46818,3.0214672,966.0975,1869.2408
NE,PE,2015-10-26,0.0,26.867462,52.47421,2.925784,965.9233,1718.6528
NE,PE,2015-11-02,0.38333336,27.108614,52.891846,3.1276348,965.19586,1857.3617
NE,PE,2015-11-09,3.1000001,27.434439,51.884888,3.1168215,965.2513,1895.3623
NE,PE,2015-11-16,0.55,28.483786,49.832,2.8561375,962.51733,1953.6776
NE,PE,2015-11-23,0.0,29.0087,48.263687,2.9486208,962.90405,1970.307
NE,PE,2015-11-30,0.033333335,28.612432,48.562275,2.9165182,964.9858,1977.4462
NE,PE,2015-12-07,0.06666667,28.64682,49.36798,3.0636413,965.54535,1965.1754
NE,PE,2015-12-14,9.233334,27.121801,57.94719,2.9375503,965.413,1664.6533
NE,PE,2015-12-21,20.583334,25.887999,63.007603,2.998882,965.8996,1465.5815
NE,PE,2015-12-28,15.716667,27.068357,61.4865,2.3835862,965.45856,1654.0664
NE,PE,2016-01-04,37.45,26.519796,67.80262,2.0663748,964.92316,1352.6625
NE,PE,2016-01-11,14.866666,26.562525,69.3083,2.0458775,964.2761,1434.245
NE,PE,2016-01-18,54.79999,24.71215,79.67387,1.7143997,964.5809,1183.3883
NE,PE,2016-01-25,15.933334,25.269419,70.59757,2.0730238,965.93427,1679.376
NE,PE,2016-02-01,6.416666,25.466698,69.55073,2.1472116,965.906,1745.6173
NE,PE,2016-02-08,9.700001,26.422907,64.51823,2.0239809,965.8318,1817.3668
NE,PE,2016-02-15,21.233335,25.730804,68.06718,2.4274938,964.91486,1625.1837
NE,PE,2016-02-22,1.1833332,26.587385,63.503544,2.4605558,964.8992,1737.7858
NE,PE,2016-02-29,7.5166664,27.126863,61.085857,2.4852757,964.9287,1814.079
NE,PE,2016-03-07,4.3833337,27.486109,62.184032,2.2051976,964.9018,1718.9696
NE,PE,2016-03-14,15.766666,26.602877,66.066475,2.3431747,965.95294,1536.5172
NE,PE,2016-03-21,6.2166667,27.490427,63.78423,2.2481067,965.4097,1645.0044
NE,PE,2016-03-28,29.566668,26.343962,66.32322,2.3781486,965.5749,1603.5414
NE,PE,2016-04-04,4.2333336,27.13459,63.417084,2.2210462,964.7737,1703.4584
NE,PE,2016-04-11,25.650002,26.141802,68.01618,2.7175457,965.4512,1275.9993
NE,PE,2016-04-18,6.0833335,25.91758,66.591576,2.7498052,965.6819,1493.5968
NE,PE,2016-04-25,6.1166673,27.012558,61.384678,2.3039455,964.4942,1706.6434
NE,PE,2016-05-02,7.600001,25.471472,64.47214,2.5550823,965.4976,1558.2238
NE,PE,2016-05-09,26.966667,25.572706,68.34092,2.2511427,967.0163,1335.4777
NE,PE,2016-05-16,12.866668,25.317482,65.98571,2.2165022,967.4152,1562.6366
NE,PE,2016-05-23,19.616667,24.712637,73.15864,2.1563303,967.9524,1303.3652
NE,PE,2016-05-30,19.916664,24.881744,73.76505,1.9728756,965.67456,1311.5089
NE,PE,2016-06-06,0.9333332,25.025219,66.367424,1.5845512,967.0071,1585.7427
NE,PE,2016-06-13,2.2166662,23.669098,68.710075,2.634605,970.1675,1446.4584
NE,PE,2016-06-20,11.516667,23.155508,72.905266,2.8528025,968.9519,1277.8802
NE,PE,2016-06-27,8.95,22.49618,73.17858,2.9646103,969.89087,1260.116
NE,PE,2016-07-04,2.5166664,23.603224,70.00992,2.5922086,969.5723,1445.1359
NE,PE,2016-07-11,10.383334,23.344595,68.49603,2.1830628,967.44434,1445.9312
NE,PE,2016-07-18,2.9000003,23.28507,63.56746,2.6300867,968.5298,1590.4564
NE,PE,2016-07-25,7.2166667,22.67386,67.80605,3.1957252,968.3809,1432.2695
NE,PE,2016-08-01,1.75,22.751734,64.92312,2.7341444,969.46625,1590.6603
NE,PE,2016-08-08,0.56666666,23.814157,61.01938,2.3051145,968.1377,1703.2609
NE,PE,2016-08-15,1.15,24.876883,61.79123,2.3317642,967.2684,1626.6831
NE,PE,2016-08-22,5.2833333,23.96447,64.037506,3.092428,968.1948,1569.0444
NE,PE,2016-08-29,10.516666,24.095886,65.933525,3.0827925,968.4559,1542.8394
NE,PE,2016-09-05,4.4666667,24.09757,63.183033,3.2304113,968.91754,1689.5814
NE,PE,2016-09-12,0.45000002,25.057144,60.540676,2.7593617,967.58,1765.1083
NE,PE,2016-09-19,0.16666669,26.27262,57.313984,2.399351,966.6746,1839.0734
NE,PE,2016-09-26,0.16666667,26.575645,57.061016,2.7402513,965.64923,1845.1123
NE,PE,2016-10-03,0.26666668,27.127863,54.96315,2.634696,963.77264,1858.1122
NE,PE,2016-10-10,1.9666666,25.809402,58.117462,3.5661583,966.92,1852.7689
NE,PE,2016-10-17,0.48333335,26.84424,57.224182,2.7562058,965.03784,1867.9442
