region,state,periodo_ref,chuva_media_acumulada,temperatura_media,umidade_media,vento_medio_kmh,pressao_media_inHg,radiacao_media
S,PR,2018-03-01,168.34612,23.354563,80.094284,6.162937,27.747461,1270.0514
S,PR,2018-04-01,22.784618,21.411053,72.23544,6.491651,27.858654,1357.3447
S,PR,2018-05-01,43.430767,18.374487,72.94668,7.2501388,27.880043,1147.4688
S,PR,2018-06-01,80.33076,16.28935,79.12592,6.0435967,27.896286,837.75885
S,PR,2018-07-01,8.446153,17.480223,68.337776,6.2477446,27.851143,1121.996
S,PR,2018-08-01,82.79998,15.627106,72.67179,7.1127625,27.864466,1151.6154
S,PR,2018-09-01,124.546135,19.150377,71.93357,7.5253515,27.754066,1266.0684
S,PR,2018-10-01,212.87688,20.327724,78.10764,8.079743,27.753393,1159.0895
S,PR,2018-11-01,93.54614,22.023487,73.51121,8.938525,27.736723,1435.0049
S,PR,2018-12-01,75.70769,23.726173,68.515366,6.8570037,27.746723,1634.7697
S,PR,2019-01-01,164.40764,24.763435,74.30596,6.791547,27.786177,1528.8959
S,PR,2019-02-01,171.59996,23.100624,75.53733,6.747476,27.737282,1363.5566
S,PR,2019-03-01,124.99996,22.338295,76.77563,6.3942122,27.788565,1332.2676
S,PR,2019-04-01,105.94615,21.325464,77.90849,5.1688166,27.787231,1102.8109
S,PR,2019-05-01,160.3692,19.177855,81.11094,6.3341374,27.81636,900.6111
S,PR,2019-06-01,47.73077,17.946243,76.03017,6.5007625,27.90524,1068.606
S,PR,2019-07-01,31.407698,15.716166,70.53804,6.9692044,27.854528,1138.4767
S,PR,2019-08-01,22.961538,17.830612,63.813385,9.161417,27.976723,1237.281
S,PR,2019-09-01,57.707687,20.94722,65.97737,8.753694,27.922459,1216.9873
S,PR,2019-10-01,80.584625,23.319294,64.40913,8.413194,27.876247,1428.3107
S,PR,2019-11-01,118.5846,23.07061,70.09581,8.436404,27.7394,1469.3318
S,PR,2019-12-01,187.03844,22.69479,75.99272,7.127003,27.74928,1390.3691
S,PR,2020-01-01,137.94612,23.465527,77.784004,6.744487,27.725676,1311.0769
S,PR,2020-02-01,116.11539,23.296003,74.603325,7.368328,27.83233,1427.4681
S,PR,2020-03-01,39.038464,23.051123,66.53889,7.274112,27.875534,1591.1709
S,PR,2020-04-01,33.338467,20.05863,65.59737,6.7625127,27.918367,1417.2081
S,PR,2020-05-01,81.59229,16.911268,68.21886,6.487412,27.946661,1174.9493
S,PR,2020-06-01,115.41536,18.035587,77.831116,7.36654,27.931097,852.83124
S,PR,2020-07-01,28.207691,16.685019,71.98864,7.0778465,27.938646,1065.0138
S,PR,2020-08-01,110.44614,17.709738,67.260574,7.509154,27.963758,1168.1003
S,PR,2020-09-01,19.615387,21.818417,63.299328,8.340478,27.87213,1327.024
S,PR,2020-10-01,54.376915,22.339195,64.881165,7.5876336,27.709112,1502.597
S,PR,2020-11-01,57.56922,22.147974,63.866776,7.4025164,27.717848,1685.8533
S,PR,2020-12-01,101.46153,23.02812,75.26169,6.4322333,27.678444,1502.5835
S,PR,2021-01-01,159.1461,23.116627,80.74269,6.04694,27.68458,1293.4724
S,PR,2021-02-01,39.89231,22.51297,71.64824,6.323812,27.683516,1648.1642
S,PR,2021-03-01,65.19998,22.75014,75.95808,6.358694,27.628016,1388.1173
S,PR,2021-04-01,9.246152,19.337046,71.6846,6.464765,27.631151,1309.0493
SE,RJ,2015-01-01,75.03748,26.013016,70.286514,9.459695,28.902002,1791.0193
SE,RJ,2015-02-01,114.96248,25.608479,75.35964,7.700703,29.191954,1485.3434
SE,RJ,2015-03-01,139.18748,24.625347,79.80748,5.99249,29.257517,1386.4105
SE,RJ,2015-04-01,92.36249,22.28746,80.59711,6.654595,29.007826,1299.0604
SE,RJ,2015-05-01,59.787506,20.2828,81.34659,6.832032,29.031527,1131.9546
SE,RJ,2015-06-01,70.525,19.648874,80.23087,7.0624,29.162493,1054.497
SE,RJ,2015-07-01,21.687504,20.156076,79.462776,7.816275,29.120817,1052.4191
SE,RJ,2015-08-01,15.211767,20.143097,75.01545,8.189306,29.123169,1364.6793
SE,RJ,2015-09-01,97.07775,21.824791,79.338356,7.8362207,29.10341,1052.9124
SE,RJ,2015-10-01,48.822224,23.309109,76.4254,8.811547,29.116066,1343.5411
SE,RJ,2015-11-01,170.4555,24.02733,82.84282,7.709219,29.016205,1200.8136
SE,RJ,2015-12-01,117.16666,25.303839,77.01163,8.789488,29.052303,1586.6501
SE,RJ,2016-01-01,280.56674,24.934696,80.26253,7.902659,29.283686,1372.0662
SE,RJ,2016-02-01,160.39998,26.495695,75.16543,8.294172,29.35573,1721.3098
SE,RJ,2016-03-01,124.69998,25.473099,79.30261,7.230893,29.370518,1463.4929
SE,RJ,2016-04-01,20.933334,24.41893,75.99833,7.8093677,29.094215,1424.7058
SE,RJ,2016-05-01,49.622227,20.627462,81.48197,6.9746304,29.183266,940.41113
SE,RJ,2016-06-01,81.499985,18.011185,82.81684,6.657843,29.211811,834.0731
SE,RJ,2016-07-01,8.870001,19.133385,76.84238,7.371576,29.177542,929.98944
SE,RJ,2016-08-01,36.89,19.978891,74.28432,9.14922,29.138092,1126.1815
SE,RJ,2016-09-01,52.68,21.13721,76.14402,9.091345,29.124182,1109.7592
SE,RJ,2016-10-01,80.94999,21.843882,78.722275,9.244951,29.050058,1153.8318
SE,RJ,2016-11-01,272.78,22.516678,79.22935,9.188302,29.004196,1276.7859
SE,RJ,2016-12-01,186.04001,24.324743,77.90729,8.435639,28.978617,1537.8318
SE,RJ,2017-01-01,179.66998,25.692047,76.08402,8.810371,28.9826,1675.8167
SE,RJ,2017-02-01,83.22999,25.266129,74.7283,8.767693,29.005148,1626.7996
SE,RJ,2017-03-01,147.94998,24.033417,78.08774,7.6279182,29.02074,1479.978
SE,RJ,2017-04-01,105.69999,22.280724,80.54792,7.3349495,29.079489,1195.3955
SE,RJ,2017-05-01,66.68,20.173697,82.025826,7.1622367,29.112385,1022.7878
SE,RJ,2017-06-01,64.66,19.669012,81.23313,6.476451,29.175192,1028.7853
SE,RJ,2017-07-01,42.669994,17.99374,79.136734,7.1086946,29.330307,1100.5132
SE,RJ,2017-08-01,41.96364,18.928942,76.51756,7.770619,29.211687,1142.2838
SE,RJ,2017-09-01,16.61739,20.531279,69.679436,9.123148,28.877005,1631.9546
SE,RJ,2017-10-01,69.87826,22.599,73.46751,9.2620945,28.775774,1403.8746
SE,RJ,2017-11-01,170.83476,21.950191,76.71855,8.75852,28.73314,1290.3705
SE,RJ,2017-12-01,134.86954,23.453716,80.0255,7.7840657,28.75675,1336.669
SE,RJ,2018-01-01,257.45218,24.378946,79.03684,7.596673,28.770689,1436.2833
SE,RJ,2018-02-01,189.06084,23.945372,80.109795,7.0098295,28.772503,1400.4548
SE,RJ,2018-03-01,194.67824,24.440828,80.212135,6.387472,28.76959,1436.2465
SE,RJ,2018-04-01,95.11304,22.111763,80.48422,5.694572,28.903614,1294.9888
SE,RJ,2018-05-01,63.965214,20.000933,80.33748,5.8912106,28.942152,1131.696
SE,RJ,2018-06-01,47.086964,19.460583,80.93077,6.1604295,28.959732,892.27734
SE,RJ,2018-07-01,33.225002,19.352152,77.480644,6.540278,29.007948,1115.5961
SE,RJ,2018-08-01,79.541664,18.934021,79.78429,7.0630646,29.022089,1020.48
SE,RJ,2018-09-01,79.549995,20.908934,76.23649,7.887675,28.86164,1265.1683
SE,RJ,2018-10-01,119.04611,21.72514,80.78853,7.7307134,28.841213,1033.6813
SE,RJ,2018-11-01,210.20767,22.561443,80.48083,8.12947,28.856081,1246.6338
SE,RJ,2018-12-01,116.77691,24.359993,77.288574,6.8302045,29.063126,1521.4503
SE,RJ,2019-01-01,102.307686,26.10954,72.60575,7.633976,28.842415,1812.9075
SE,RJ,2019-02-01,249.36925,24.797747,79.31469,6.7044525,28.78775,1292.3685
SE,RJ,2019-03-01,227.12303,24.197958,80.758286,6.378529,28.850716,1357.5524
SE,RJ,2019-04-01,133.29999,23.538387,79.87627,5.7319765,28.83648,1346.2861
SE,RJ,2019-05-01,142.59999,21.818819,81.44868,5.7792454,28.876,1086.8395
SE,RJ,2019-06-01,40.723083,20.155636,79.291756,5.635626,29.001005,1089.8074
SE,RJ,2019-07-01,28.72308,18.278145,74.56244,7.0563073,28.947302,1131.7705
SE,RJ,2019-08-01,68.96923,18.792439,76.52452,7.2531276,29.054016,1081.2744
SE,RJ,2019-09-01,103.56921,21.010029,77.83556,7.724475,28.932333,1069.1577
SE,RJ,2019-10-01,75.40768,22.580261,76.68328,7.7986827,28.820564,1411.3638
SE,RJ,2019-11-01,177.09227,22.30645,81.00447,7.4068685,28.815214,1107.4734
SE,RJ,2019-12-01,173.42307,23.341814,80.26912,6.875847,28.764664,1385.9878
SE,RJ,2020-01-01,199.80762,24.325945,80.65169,6.4673715,28.756521,1375.1575
SE,RJ,2020-02-01,282.02313,23.833488,83.59326,6.8403716,28.82074,1141.3032
SE,RJ,2020-03-01,203.19228,22.698042,82.41026,5.635052,28.867937,1309.0465
SE,RJ,2020-04-01,44.33846,21.649885,79.52345,5.521509,29.057219,1115.4988
SE,RJ,2020-05-01,80.12306,19.530394,77.61317,6.1899366,29.04397,1076.0787
SE,RJ,2020-06-01,13.900001,20.265356,77.11867,5.5963984,29.114958,991.6264
SE,RJ,2020-07-01,29.323076,19.892023,74.38379,6.3274994,29.120796,1000.07715
SE,RJ,2020-08-01,49.06154,19.570955,73.760155,7.216489,29.151375,1218.0443
SE,RJ,2020-09-01,79.85384,22.678377,73.93814,7.827689,29.02978,1303.859
SE,RJ,2020-10-01,100.915375,22.79514,76.61894,8.013313,28.947247,1204.2793
SE,RJ,2020-11-01,140.54613,22.357683,79.47712,6.7091956,28.953358,1269.2198
SE,RJ,2020-12-01,225.13844,24.269073,80.942085,6.599395,28.898596,1244.9163
SE,RJ,2021-01-01,94.815384,25.55812,72.18665,8.11842,28.853313,1782.0691
SE,RJ,2021-02-01,143.46152,24.162386,79.383865,6.6582284,28.867817,1347.1459
SE,RJ,2021-03-01,88.984604,24.598646,76.996155,6.047854,28.90585,1500.8605
SE,RJ,2021-04-01,67.67691,21.980034,76.377625,6.565463,29.080034,1301.1248
NE,RN,2015-01-01,6.575,28.57884,59.99893,16.796446,29.562805,1907.8444
NE,RN,2015-02-01,33.125004,28.724648,63.64581,15.160797,29.539118,1784.8773
NE,RN,2015-03-01,126.92499,27.335592,73.331726,12.500932,29.594156,1648.3698
NE,RN,2015-04-01,57.074997,27.589233,72.28145,11.6291685,29.603645,1672.1993
NE,RN,2015-05-01,20.475,27.966478,67.25838,13.370912,29.605167,1632.8942
NE,RN,2015-06-01,75.10001,26.712158,68.579765,12.699075,29.658491,1416.6008
NE,RN,2015-07-01,79.42497,26.179075,69.315445,13.992694,29.66714,1368.9744
NE,RN,2015-08-01,7.250001,26.507547,62.289165,16.442627,29.661861,1710.2664
NE,RN,2015-09-01,3.6750002,27.214962,61.405754,17.335072,29.643185,1854.6572
NE,RN,2015-10-01,1.2750001,27.569933,60.07887,17.655865,29.628843,1917.908
NE,RN,2015-11-01,0.075,28.317953,60.55644,17.062492,29.579128,1995.6736
NE,RN,2015-12-01,13.275,28.84096,60.87517,16.640299,29.60752,1847.58
NE,RN,2016-01-01,106.074974,27.741165,73.8658,12.6014185,29.634,1523.2911
NE,RN,2016-02-01,24.175001,28.616362,68.43781,13.687548,29.579584,1876.5271
NE,RN,2016-03-01,67.725,28.579287,70.163864,13.17305,29.589846,1565.6835
NE,RN,2016-04-01,65.5,27.853947,72.73402,12.496913,29.571629,1262.5255
NE,RN,2016-05-01,57.42499,27.672117,69.245445,12.330069,29.627659,1310.2635
NE,RN,2016-06-01,36.799995,27.08099,67.34266,13.097694,29.66973,1299.427
NE,RN,2016-07-01,6.4,27.553,57.88001,15.986143,29.659397,1400.2773
NE,RN,2016-08-01,12.699999,26.960392,60.362415,15.828408,29.660748,1472.3057
NE,RN,2016-09-01,11.350001,27.48992,60.298805,17.05907,29.646152,1599.2982
NE,RN,2016-10-01,4.0499997,28.089682,59.421177,17.4966,29.585999,1621.1556
NE,RN,2016-11-01,2.825,29.063272,57.839355,18.092625,29.560465,1634.1708
NE,RN,2016-12-01,29.050001,28.812256,61.464783,16.01105,29.554049,1458.4056
NE,RN,2017-01-01,17.400002,28.729116,62.592415,15.581572,29.562496,1525.9668
NE,RN,2017-02-01,83.400024,28.252045,66.4265,13.658274,29.556355,1444.0187
NE,RN,2017-03-01,77.97499,27.638103,73.923775,10.756263,29.56071,1376.5922
NE,RN,2017-04-01,77.225,27.629454,73.09365,10.989141,29.578539,1371.3298
NE,RN,2017-05-01,50.824997,27.850399,69.79577,11.484794,29.621534,1393.0645
NE,RN,2017-06-01,50.774994,26.986889,63.046265,12.57871,29.643768,1213.8849
NE,RN,2017-07-01,100.02503,25.652145,67.046814,13.774627,29.709787,1048.8279
NE,RN,2017-08-01,5.8,26.652052,64.15163,14.871083,29.669447,1450.5549
NE,RN,2017-09-01,10.800004,26.992157,60.352604,16.732786,29.670132,1481.8975
NE,RN,2017-10-01,13.475001,27.757322,62.0057,16.792847,29.61056,1527.3049
NE,RN,2017-11-01,1.4444444,28.208273,59.71103,15.221546,29.60118,1595.953
NE,RN,2017-12-01,5.6888895,28.564146,60.019382,14.248848,29.598944,1436.1906
NE,RN,2018-01-01,44.288895,28.344818,59.135433,12.997117,29.602575,1408.1337
NE,RN,2018-02-01,102.51109,27.601269,67.47797,10.463264,29.59057,1385.5425
NE,RN,2018-03-01,91.911095,28.085032,67.002975,10.300236,29.600822,1478.8291
NE,RN,2018-04-01,110.7111,26.616064,74.845505,8.49445,29.61947,1322.4019
NE,RN,2018-05-01,33.06667,26.61061,71.432014,9.596872,29.649351,1305.5155
NE,RN,2018-06-01,12.111111,25.97904,66.142784,10.478502,29.742868,1265.2546
NE,RN,2018-07-01,33.5111,26.190495,62.9667,13.008137,29.72712,1343.8088
NE,RN,2018-08-01,4.8000007,26.916677,59.934334,14.575948,29.735064,1536.0836
NE,RN,2018-09-01,6.955557,27.410223,59.716812,15.702011,29.671364,1574.6938
NE,RN,2018-10-01,5.4000006,28.039572,60.466743,15.315723,29.649193,1617.0084
NE,RN,2018-11-01,10.622221,28.55498,58.815125,15.945602,29.617659,1534.8596
NE,RN,2018-12-01,43.71111,28.315865,62.236557,13.232291,29.647844,1434.1312
NE,RN,2019-01-01,67.06667,28.16653,67.56246,12.314173,29.637283,1424.8126
NE,RN,2019-02-01,45.93333,28.453522,70.82852,8.89351,29.607368,1464.3961
NE,RN,2019-03-01,171.59999,27.157232,78.45778,6.469163,29.6216,1371.511
NE,RN,2019-04-01,165.26668,26.874174,82.199326,6.819415,29.615835,1406.7761
NE,RN,2019-05-01,53.866665,27.118105,78.778114,8.033406,29.619024,1437.5929
NE,RN,2019-06-01,59.777798,26.602695,69.43617,9.459532,29.687262,1355.5276
NE,RN,2019-07-01,31.044437,26.110548,69.636894,10.003625,29.695858,1348.181
NE,RN,2019-08-01,10.755557,26.601055,61.934734,12.541724,29.729233,1550.1118
NE,RN,2019-09-01,6.88889,27.335888,60.914265,13.569002,29.675346,1646.2506
NE,RN,2019-10-01,25.555555,27.885239,61.664223,15.0379,29.620644,1817.5812
NE,RN,2019-11-01,25.866667,28.390095,62.019413,14.819655,29.579586,1866.6627
NE,RN,2019-12-01,16.600002,28.822906,62.635536,13.987988,29.585537,1812.3743
NE,RN,2020-01-01,82.99998,28.444899,73.09328,11.439355,29.675465,1593.6906
NE,RN,2020-02-01,110.511116,28.063923,77.20229,9.555524,29.673492,1571.8997
NE,RN,2020-03-01,167.71112,27.463243,81.434364,6.6083217,29.670685,1561.983
NE,RN,2020-04-01,91.73332,27.669355,81.016235,7.270388,29.682266,1609.6742
NE,RN,2020-05-01,58.911133,27.509779,77.28539,7.84933,29.689596,1484.602
NE,RN,2020-06-01,39.533337,26.931,71.12564,9.651369,29.67273,1489.1135
NE,RN,2020-07-01,34.7111,27.354593,62.321297,11.3665285,29.672586,1554.4637
NE,RN,2020-08-01,3.9333332,29.117931,51.382458,14.300402,29.672424,1895.4968
NE,RN,2020-09-01,4.4888897,29.644695,51.065014,15.17979,29.664068,2075.7046
NE,RN,2020-10-01,4.4666667,30.523987,52.777016,15.482654,29.62144,2175.4214
NE,RN,2020-11-01,4.844446,30.985651,52.90333,15.153946,29.599253,2116.2559
NE,RN,2020-12-01,2.7999995,31.219599,51.08564,15.905017,29.60459,2099.5444
NE,RN,2021-01-01,5.5777783,30.69145,54.292595,13.143274,29.54554,2042.4834
NE,RN,2021-02-01,5.244444,30.492971,58.11806,11.94876,29.539223,2102.1877
NE,RN,2021-03-01,5.7777777,29.425522,64.641014,10.477566,29.543747,2046.3018
NE,RN,2021-04-01,12.533333,29.289606,66.33448,10.523435,29.544662,1951.4146
N,RO,2015-01-01,151.70001,24.850384,79.18377,5.2284665,28.59629,1299.0664
N,RO,2015-02-01,192.79997,25.164396,81.45911,5.461797,28.739794,1231.5275
N,RO,2015-03-01,296.05005,25.272095,82.92428,5.075644,28.691523,1196.7389
N,RO,2015-04-01,166.70001,25.580637,83.42709,4.3936343,28.886095,1207.7095
N,RO,2015-05-01,205.29996,25.263283,82.44724,4.8881845,28.945538,1181.9016
N,RO,2015-06-01,9.6,25.407894,73.86494,5.098832,29.035051,1404.8605
N,RO,2015-07-01,9.950001,25.905527,67.98612,5.417004,29.069221,1400.6346
N,RO,2015-08-01,10.45,28.507511,54.71705,5.965099,29.043722,1576.1296
N,RO,2015-09-01,14.15,30.033377,56.84301,6.081053,29.017084,1744.5063
N,RO,2015-10-01,85.999985,28.20383,67.29978,5.8077593,29.002277,1646.2286
N,RO,2015-11-01,90.29999,27.157776,73.94028,5.6459923,28.954718,1448.7155
N,RO,2015-12-01,233.65001,26.441282,77.86445,4.827972,28.98161,1298.5238
N,RO,2016-01-01,292.90002,26.252125,81.56783,5.33058,28.92819,1243.1206
N,RO,2016-02-01,239.09996,26.386852,80.87622,4.7499013,28.93102,1379.8135
N,RO,2016-03-01,385.10004,26.032719,83.20237,4.7361655,28.94255,1207.9414
N,RO,2016-04-01,117.749985,26.598389,77.24283,4.9766493,28.927425,1441.0128
N,RO,2016-05-01,77.5,25.36951,79.9588,4.7976894,29.021772,1277.7023
N,RO,2016-06-01,18.95,24.59288,74.81146,5.13025,29.088604,1374.6788
N,RO,2016-07-01,0.25,26.161829,59.140537,5.0529394,29.08877,1558.3278
N,RO,2016-08-01,34.25,27.053059,57.58805,5.7509174,29.064016,1432.3846
N,RO,2016-09-01,109.19999,26.058788,68.31311,5.873771,29.067348,1461.0831
N,RO,2016-10-01,107.599976,27.259457,70.149765,5.6997013,28.980211,1504.8441
N,RO,2016-11-01,169.14996,26.812727,78.5785,5.338761,29.28054,1369.0054
N,RO,2016-12-01,110.51428,26.528831,76.775,6.9063807,28.937725,1359.8555
N,RO,2017-01-01,131.65715,26.35712,76.89046,6.4011264,28.974049,1540.095
N,RO,2017-02-01,155.65715,26.000237,81.93579,6.9465375,28.827217,963.51764
N,RO,2017-03-01,189.65718,26.703176,79.11177,5.5175323,29.030533,1186.9309
N,RO,2017-04-01,92.54285,26.730188,77.97148,5.760667,29.05988,1195.3674
N,RO,2017-05-01,77.82857,26.796349,78.21091,5.712916,28.892683,1001.89374
N,RO,2017-06-01,3.542857,25.040203,71.005684,6.074423,28.822077,869.7482
N,RO,2017-07-01,0.0,25.445435,55.18296,7.1275473,28.89881,994.0594
N,RO,2017-08-01,23.657145,27.141695,62.947994,5.9010963,28.905985,976.25433
N,RO,2017-09-01,46.885715,27.34675,65.52129,5.7206483,28.897898,955.0843
N,RO,2017-10-01,103.285706,26.615812,73.60611,6.555101,28.844885,962.2971
N,RO,2017-11-01,146.34285,26.297083,80.02632,6.105744,28.801882,865.229
N,RO,2017-12-01,193.14282,25.61693,83.392044,6.2912593,28.80938,723.27106
N,RO,2018-01-01,209.08572,25.397276,83.199,5.7848096,28.824957,801.88336
N,RO,2018-02-01,172.62874,25.425735,84.01685,6.512503,28.816595,735.4411
N,RO,2018-03-01,137.34282,25.814013,82.98896,5.7881603,28.831589,834.79
N,RO,2018-04-01,108.48572,25.740911,82.27056,5.4488187,28.872225,842.1917
N,RO,2018-05-01,40.91428,25.345617,78.20847,5.975748,28.914415,882.56055
N,RO,2018-06-01,7.4000006,24.189566,71.11584,6.717,28.98232,976.18604
N,RO,2018-07-01,5.914286,25.304535,58.322224,6.8601003,29.057722,992.59344
N,RO,2018-08-01,40.914284,25.688362,64.68507,5.754898,29.23308,972.6154
N,RO,2018-09-01,58.314278,27.074091,63.597836,5.368973,29.135084,1035.2678
N,RO,2018-10-01,96.91429,27.088934,74.58651,4.8367486,29.111847,821.0725
N,RO,2018-11-01,188.65714,26.326458,80.30217,5.116589,29.046093,872.8787
N,RO,2018-12-01,244.28575,25.609137,82.12889,5.1456804,29.105799,798.50195
N,RO,2019-01-01,351.15005,25.220999,82.81183,4.9920945,29.053537,1093.345
N,RO,2019-02-01,367.60007,25.429756,83.6622,4.4484076,29.03334,1077.3826
N,RO,2019-03-01,336.69998,25.800571,82.666664,4.899191,29.0372,1193.5269
N,RO,2019-04-01,237.69992,25.748846,82.80521,4.3679967,29.035225,1097.1797
N,RO,2019-05-01,57.600006,25.630041,78.03696,4.5449963,29.053167,1174.4451
N,RO,2019-06-01,4.8999996,25.93721,71.24703,5.0500946,29.097494,1224.261
N,RO,2019-07-01,0.25,26.399721,59.27857,5.6579986,29.103304,1350.903
N,RO,2019-08-01,16.55,27.211617,53.43331,8.093344,29.116728,1382.447
N,RO,2019-09-01,15.700001,29.181938,60.341835,7.548998,29.048138,1529.9891
N,RO,2019-10-01,111.349976,27.411337,69.49647,6.367034,28.851183,1790.368
N,RO,2019-11-01,209.95004,25.699682,80.31406,5.4258976,28.80158,1321.4357
N,RO,2019-12-01,228.70004,25.643503,81.60932,5.0881977,28.820623,1207.3422
N,RO,2020-01-01,248.39996,25.891891,81.27912,5.674839,28.837814,1270.1105
N,RO,2020-02-01,293.30002,25.539179,83.02299,5.220255,28.852684,1203.271
N,RO,2020-03-01,212.39998,25.56439,83.265236,4.8437896,28.842989,1188.3772
N,RO,2020-04-01,110.89998,25.957998,79.623146,5.528,28.886154,1352.6714
N,RO,2020-05-01,80.59999,24.648882,75.935844,4.6987977,28.925913,1308.2672
N,RO,2020-06-01,5.55,26.548798,67.9,4.8844347,28.91095,1491.0328
N,RO,2020-07-01,0.75,27.698645,52.45663,5.218064,28.901194,1680.1193
N,RO,2020-08-01,0.8,29.018045,43.910355,5.924249,28.890299,1800.9912
N,RO,2020-09-01,7.25,28.386116,50.958336,5.260247,28.57042,1335.4368
N,RO,2020-10-01,36.09999,26.70122,66.06787,5.206014,28.554504,1338.8126
N,RO,2020-11-01,59.249996,26.872347,68.375,5.050499,28.538584,1520.4585
N,RO,2020-12-01,86.89998,25.392405,77.56183,5.077256,28.54314,1259.5708
N,RO,2021-01-01,99.49994,25.026138,78.72244,5.049195,28.548416,1275.4775
N,RO,2021-02-01,61.49997,24.974995,81.2634,4.967142,28.543613,1155.9346
N,RO,2021-03-01,110.04999,24.66606,80.05914,4.910321,28.565945,1271.0789
N,RO,2021-04-01,57.09998,25.060202,77.808334,4.9214964,28.584593,1348.0094
N,RR,2015-01-01,12.399998,28.17443,59.08883,9.088187,29.595675,1511.318
N,RR,2015-02-01,1.8000002,28.948359,54.642857,9.390001,29.582382,1591.3324
N,RR,2015-03-01,2.0000002,29.17171,54.067657,9.538782,29.57962,1458.0983
N,RR,2015-04-01,0.0,28.692799,58.997223,8.866001,29.589233,1593.8113
N,RR,2015-05-01,0.0,26.449867,74.81721,6.5743546,29.615864,1262.0879
N,RR,2015-06-01,0.0,26.289045,78.952774,4.9619975,29.638567,1414.8252
N,RR,2015-07-01,0.0,26.272003,78.458954,4.888827,29.633144,1365.8774
N,RR,2015-08-01,0.0,27.256725,74.7164,4.9561777,29.602886,1583.4799
N,RR,2015-09-01,0.0,29.516249,60.252777,5.8729973,29.573654,1908.2858
N,RR,2015-10-01,0.0,29.893795,58.46568,6.1049747,29.554283,1724.9125
N,RR,2015-11-01,0.0,29.547419,59.30598,6.9111004,29.525011,1612.1123
N,RR,2015-12-01,10.4,28.611948,58.912636,9.218709,29.587652,1528.0455
N,RR,2016-01-01,0.0,29.171238,52.596775,9.933385,29.580734,1693.4745
N,RR,2016-02-01,33.400005,28.675577,60.117817,9.607756,29.57531,1456.5691
N,RR,2016-03-01,0.0,30.098652,51.687332,9.280431,29.589375,1618.681
N,RR,2016-04-01,270.4,28.006548,69.745834,6.387498,29.574413,1441.6694
N,RR,2016-05-01,327.2,26.727005,78.993256,4.9885025,29.624208,1275.5363
N,RR,2016-06-01,340.40002,26.152958,79.26021,5.0776367,29.66528,1366.3324
N,RR,2016-07-01,207.99991,26.318062,78.24878,4.8415585,29.636904,1400.2655
N,RR,2016-08-01,99.399994,27.131897,74.194405,5.0923634,29.619228,1576.7545
N,RR,2016-09-01,105.799995,27.869719,69.89861,5.3530006,29.608898,1764.9247
N,RR,2016-10-01,29.2,29.293623,62.43351,5.6020207,29.532343,1833.46
N,RR,2016-11-01,3.0000002,28.963995,64.835,5.509802,29.518547,1566.0654
N,RR,2016-12-01,37.666664,28.181866,65.258064,7.4869328,29.55207,1558.088
N,RR,2017-01-01,9.866667,27.55095,65.212364,7.4564505,29.582033,1534.5309
N,RR,2017-02-01,46.666668,16.527174,68.70287,4.9419227,28.232407,478.2152
N,RR,2017-03-01,116.466675,24.906725,75.473076,5.1752586,28.616629,505.41318
N,RR,2017-04-01,83.06666,25.360329,69.67148,6.636361,28.235027,800.9054
N,RR,2017-05-01,188.33337,24.712994,78.46414,5.537671,28.257252,689.27954
N,RR,2017-06-01,175.79999,24.562733,79.69023,4.970534,28.264347,654.06335
N,RR,2017-07-01,291.99997,23.398964,83.98523,4.7834272,28.314274,602.4253
N,RR,2017-08-01,73.06666,25.157192,74.64349,5.531804,28.25644,862.2926
N,RR,2017-09-01,44.399998,28.14973,69.2375,5.5980005,29.591135,1758.0541
N,RR,2017-10-01,14.2,28.405352,69.241066,4.3871875,29.442837,849.20374
N,RR,2017-11-01,9.400001,28.741186,66.60515,4.8351927,29.41053,840.07874
N,RR,2017-12-01,20.266666,27.869444,67.7677,5.93876,29.444988,802.05896
N,RR,2018-01-01,24.133333,27.388988,66.31254,6.140911,29.465109,832.20953
N,RR,2018-02-01,21.066668,27.853565,60.724884,6.7883024,29.471382,797.837
N,RR,2018-03-01,29.066666,27.618517,69.15898,5.2871876,29.460125,739.0595
N,RR,2018-04-01,82.0,25.571049,84.086365,1.7236338,29.39889,0.0
N,RR,2018-05-01,273.06665,24.342857,82.206245,4.1113853,28.647528,477.77087
N,RR,2018-06-01,265.73337,19.565044,86.968956,1.9226567,29.54788,385.50797
N,RR,2018-07-01,194.20003,24.846859,84.83207,2.563171,29.546555,543.5221
N,RR,2018-08-01,52.733326,17.763876,76.57704,2.1013136,29.537094,574.80756
N,RR,2018-09-01,135.33336,23.523645,75.01526,4.3845687,28.59783,570.11383
N,RR,2018-10-01,39.333332,28.766987,66.87919,3.8883984,29.436823,898.3738
N,RR,2018-11-01,21.333336,28.635408,65.83195,7.203501,29.53118,1557.8964
N,RR,2018-12-01,28.866667,26.241505,72.9042,6.0871477,29.511478,795.45856
N,RR,2019-01-01,5.0,28.208729,58.952957,9.282095,29.606384,1534.8401
N,RR,2019-02-01,0.2,28.724548,54.840775,10.564828,29.595703,1619.1951
N,RR,2019-03-01,7.0000005,30.097435,49.784946,9.795965,29.581015,1794.84
N,RR,2019-04-01,13.199999,30.019314,52.166668,8.795712,29.576498,1683.3989
N,RR,2019-05-01,448.20016,26.27902,79.395164,5.3941126,29.599192,1117.299
